qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin
626701,80-100,True,0.1276908617270063,0.3438250720500946,0.3415190491693123,0.12855306267738342,1.0067522525787354,0.8723091172656731,0.3438250720500946,0.8670911977245395,0.9326292276382446,0.5552752017974854,7,6,9,0,20,9,0,8,5
944231,80-100,True,0.36345963861783653,0.3383265435695648,0.5366639906783545,0.22913414239883423,0.6304252743721008,0.636540352206953,0.3383265435695648,0.5845186675647873,0.9165164232254028,0.8622503280639648,11,7,10,0,35,12,0,11,8
663890,80-100,True,0.9983798882449713,0.1014445424079895,0.17658408852056534,0.5735521912574768,0.5744829177856445,0.0016199780531319834,0.1014445424079895,8.416259816390603e-05,0.8303734064102173,0.9948540925979614,17,16,17,0,86,21,3,21,3
1096401,80-100,True,0.9593248839668336,0.19634594023227692,0.33312645268937363,0.5654295682907104,0.5894036293029785,0.04067501202742183,0.19634594023227692,0.014689510383533833,0.8208688497543335,0.9804368615150452,10,9,10,0,35,13,0,13,3
160255,80-100,True,0.46531504744698343,0.3867108225822449,0.4714275396243196,0.38169676065444946,0.8202974796295166,0.5346849157516834,0.3867108225822449,0.5626255129733146,0.8523811101913452,0.8290420770645142,11,10,11,0,32,10,0,8,5
1019470,80-100,True,0.678304406471997,0.4866527020931244,1.0907174078002402,0.30264362692832947,0.4461767077445984,0.32169552754774355,0.4866527020931244,0.08002772726531848,0.8357880115509033,0.8712836503982544,27,23,17,0,110,31,0,21,12
813605,80-100,True,0.4734432856594197,0.32329657673835754,0.47366085985532547,0.32314807176589966,0.6825486421585083,0.5265567462115756,0.32329657673835754,0.552736890535908,0.8955274224281311,0.8831554055213928,11,10,11,0,32,11,0,9,6
567159,80-100,True,0.9877219197004173,0.14447975158691406,0.18151567892305226,0.7861900329589844,0.795962929725647,0.012278037201008682,0.14447976648807526,0.0045543696578786985,0.6805154085159302,0.9895150661468506,16,11,13,0,52,15,0,15,4
1099284,80-100,True,0.9275184771144963,0.3724226653575897,0.5694084817239621,0.6066451668739319,0.6540518403053284,0.07248156059585442,0.3724226653575897,0.015944957013307115,0.7466415166854858,0.9295270442962646,8,6,8,0,30,10,0,10,4
559318,80-100,True,0.905510739917239,0.28346675634384155,0.5146631583699633,0.49873822927474976,0.5507811307907104,0.09448922848233536,0.28346675634384155,0.03260775785454473,0.835453450679779,0.9584691524505615,11,8,10,0,46,13,0,13,6
1094566,80-100,True,0.9621848628378146,0.1655479371547699,0.27204448060645536,0.58552086353302,0.6085326075553894,0.03781509227799433,0.1655479371547699,0.01895562772421855,0.8148796558380127,0.986032247543335,8,10,11,0,28,12,0,10,4
1002238,80-100,True,0.9616108784183944,0.18650329113006592,0.23418587856591633,0.7658172845840454,0.7963899970054626,0.03838910362455361,0.18650329113006592,0.026168562992035627,0.6893702745437622,0.9821410179138184,13,9,10,0,38,13,0,9,4
428113,80-100,True,0.30633163276268405,0.33473318815231323,0.47693070451250924,0.21499845385551453,0.7018486857414246,0.6936683802589809,0.33473318815231323,0.6790143181372377,0.9208645820617676,0.8254652619361877,14,14,14,0,53,18,0,14,7
816289,80-100,True,0.9324798122413984,0.13176152110099792,0.24621391466992934,0.4990171194076538,0.5351505875587463,0.06752027285427739,0.13176152110099792,0.06994433225992391,0.8668104410171509,0.9906667470932007,13,10,11,0,54,14,0,11,10
1099108,80-100,True,0.9999998956531938,6.897142270645418e-07,1.2074474575446347e-06,0.5712167024612427,0.5712167620658875,-1.2633798879450783e-08,6.861553742965043e-07,0.679909182995978,0.8368557691574097,1.0000001192092896,12,10,10,0,34,10,3,10,3
1086594,80-100,True,0.9888083613203559,0.21419355273246765,0.2691226222885029,0.786988377571106,0.7958957552909851,0.011191619537487927,0.21419355273246765,0.0017264038309915408,0.6673852801322937,0.9770209193229675,13,8,10,0,47,14,0,12,4
1033534,80-100,True,0.49561851477196445,0.43661871552467346,0.569649187228595,0.3798764646053314,0.7664694786071777,0.504381505168015,0.43661871552467346,0.439454590717282,0.8325290083885193,0.829954981803894,10,7,6,0,38,12,0,10,7
320792,80-100,True,0.6307381241382747,0.330811470746994,0.5809043488881058,0.3591906428337097,0.5694766640663147,0.36926178565986995,0.330811470746994,0.28778616667742596,0.8807729482650757,0.9231717586517334,10,8,10,0,29,13,0,8,10
209764,80-100,True,0.8855110898386562,0.1823422610759735,0.40627732053566534,0.3974282741546631,0.4488123059272766,0.11448896005046935,0.18234224617481232,0.07356916378716483,0.9044010639190674,0.9820556044578552,7,5,7,0,29,10,0,9,5
930326,80-100,True,0.29526139218950465,0.37796056270599365,0.5308942321627849,0.2102060168981552,0.7119319438934326,0.7047385171464445,0.37796059250831604,0.6379616748501237,0.9064797759056091,0.8027085661888123,7,8,9,0,25,10,0,8,5
992407,80-100,True,0.8691843353682475,0.17583067715168,0.3434411450494771,0.4449940621852875,0.5119674205780029,0.13081566594917346,0.17583067715168,0.12670033394145774,0.8855319023132324,0.9822990894317627,14,9,9,0,52,11,0,10,4
482808,80-100,True,0.36177879803361124,0.5537146925926208,0.7017479279831965,0.28546181321144104,0.7890506982803345,0.638221228408909,0.5537146925926208,0.4526972283116305,0.8059558868408203,0.7198992371559143,9,7,9,0,34,11,0,9,9
1050253,80-100,True,0.9272519246252241,0.23293626308441162,0.4036968423185567,0.5350316762924194,0.5770078897476196,0.07274813680716971,0.23293626308441162,0.03145243923818308,0.8297408819198608,0.9719893336296082,11,11,11,0,33,15,0,14,3
1098806,80-100,True,0.9670208941162459,0.2452791929244995,0.3422404860537971,0.6930509805679321,0.7166866660118103,0.03297923189771076,0.2452791929244995,0.009200315394214176,0.7297593355178833,0.969639778137207,13,11,12,0,39,12,0,12,3
865426,80-100,True,0.977021793502554,0.08594460040330887,0.1640013244886868,0.5120065212249756,0.5240482091903687,0.022978161706368693,0.08594460040330887,0.019252649707922176,0.8652315139770508,0.9962342381477356,11,11,12,0,47,14,4,14,4
686541,80-100,True,0.4102737789203085,0.32459068298339844,0.5957149264332994,0.2235482782125473,0.5448758602142334,0.5897262236918118,0.32459068298339844,0.4949482386571403,0.9223335981369019,0.8956947326660156,10,9,11,0,36,12,0,10,7
885986,80-100,True,0.9945350087132209,0.13474947214126587,0.174227501224373,0.7691843509674072,0.7734110355377197,0.005464981439209481,0.13474947214126587,0.000983031649271937,0.6950991153717041,0.9909124374389648,10,12,13,0,40,16,0,16,4
408945,80-100,True,0.8034415787668213,0.2414049357175827,0.3898274321047048,0.49754005670547485,0.6192610263824463,0.1965584519439373,0.2414049357175827,0.20270239540674917,0.8470888137817383,0.9634538292884827,12,18,17,0,31,16,0,14,4
1091749,80-100,True,0.9325689094540123,0.1529763638973236,0.2574726500497216,0.5540821552276611,0.5941460728645325,0.06743115850386609,0.1529763638973236,0.0641871680649857,0.8347957134246826,0.9874966740608215,7,9,7,0,39,12,0,9,10
993834,80-100,True,0.9134484358034785,0.1915058046579361,0.2911224017604989,0.6008836030960083,0.6578188538551331,0.08655146825775617,0.1915058046579361,0.08121069076553211,0.8011322617530823,0.980042040348053,26,20,21,0,100,27,0,23,10
1073801,80-100,True,0.8916791372574718,0.23331724107265472,0.4177880503680224,0.4979656934738159,0.5584583878517151,0.10832089323326721,0.23331724107265472,0.06298799943441735,0.8487967252731323,0.9709519147872925,10,7,8,0,31,11,0,11,7
206549,80-100,True,0.906903934508705,0.2351490706205368,0.3849507281390312,0.5539867877960205,0.610854983329773,0.09309610164153893,0.2351490706205368,0.055254428688785384,0.818901777267456,0.9707354307174683,10,10,9,0,38,10,0,8,5
1029617,80-100,True,0.5975936471247016,0.3364222049713135,0.3976555334655695,0.5055726766586304,0.846014142036438,0.40240648747464636,0.3364222049713135,0.50593798126745,0.8156082630157471,0.8854597806930542,15,11,18,0,39,12,0,12,14
1006509,80-100,True,0.8766005860250354,0.34320810437202454,0.36475807859006093,0.8248108625411987,0.940919816493988,0.12339931149649905,0.34320810437202454,0.10269633475653128,0.6009476184844971,0.9343635439872742,10,12,15,0,35,17,0,13,4
253678,80-100,True,0.5306869939630119,0.36422011256217957,0.5097785709106211,0.37915849685668945,0.7144672870635986,0.4693130006039124,0.36422011256217957,0.4587407526777787,0.8617912530899048,0.8774558305740356,13,11,13,0,52,16,0,14,11
953274,80-100,True,0.9926572172303524,0.11667260527610779,0.16314492302807218,0.7098958492279053,0.7151470184326172,0.007342689359748778,0.11667260527610779,0.0020216389274885227,0.7412176728248596,0.9931800365447998,12,14,15,0,40,17,0,17,4
1099626,80-100,True,0.9483679085234269,0.21990834176540375,0.31012303886175746,0.6724879741668701,0.7091003060340881,0.05163195293157613,0.21990834176540375,0.026970906304661035,0.7497001886367798,0.9751500487327576,16,9,10,0,56,10,0,10,3
849561,80-100,True,0.9336506601539332,0.27288827300071716,0.31355808519024814,0.8125522136688232,0.8702957630157471,0.06634941294818392,0.27288827300071716,0.042856125795286304,0.6326454877853394,0.961098849773407,8,7,9,0,27,9,0,9,6
1086708,80-100,True,0.9687808011793253,0.16714094579219818,0.3372854566014594,0.4800768494606018,0.49554744362831116,0.03121910600531319,0.16714094579219818,0.008494580626712711,0.8707950115203857,0.9859123229980469,15,9,10,0,48,14,0,12,4
569507,80-100,True,0.9844625871191645,0.1349165290594101,0.24849889469332595,0.5344904065132141,0.5429260730743408,0.015537522857104148,0.1349165290594101,0.0038942253439558927,0.8480587601661682,0.9908632040023804,11,9,11,0,44,14,0,14,4
575096,80-100,True,0.6048966295634993,0.23554083704948425,0.5139948343223052,0.27719706296920776,0.45825526118278503,0.3951033583296908,0.23554083704948425,0.371419618750922,0.9338411092758179,0.9558692574501038,12,8,8,0,42,14,0,11,6
1092005,80-100,True,0.7006597138245124,0.20424728095531464,0.4217615405293741,0.33930984139442444,0.48427194356918335,0.29934030463851774,0.20424728095531464,0.33498636808847626,0.9215760231018066,0.9686346054077148,14,10,11,0,52,15,0,13,14
1070867,80-100,True,0.9645463061585459,0.18119306862354279,0.5167797451357099,0.3381887674331665,0.35061952471733093,0.03545368286130201,0.18119306862354279,0.004684431021735658,0.926398754119873,0.9835073947906494,13,11,14,0,55,21,0,19,9
1096025,80-100,False,1.0162876211028808,0.12263461202383041,0.2179494204197474,0.5718392729759216,0.5626746416091919,-0.016287839432668844,0.12263461202383041,0.0055538819406621975,0.8289803266525269,0.9924384355545044,10,9,10,0,29,10,2,10,2
740263,80-100,True,0.903863993317482,0.21405865252017975,0.25587450913472015,0.756151556968689,0.8365767002105713,0.09613591697701324,0.21405865252017975,0.12370015678530055,0.6912068128585815,0.9738553762435913,11,9,11,0,36,12,0,12,6
1097746,80-100,True,0.9544563450929501,0.17731785774230957,0.3158246304350417,0.5358738303184509,0.5614440441131592,0.04554366296215338,0.17731787264347076,0.020371624531148935,0.8406989574432373,0.9839524030685425,12,12,13,0,30,15,0,15,3
1033398,80-100,True,0.9698630267718472,0.14781489968299866,0.21913900598235694,0.6541975736618042,0.6745257377624512,0.030136940556677348,0.14781491458415985,0.01856170930528278,0.7750883102416992,0.9888688921928406,9,5,7,0,38,9,0,9,4
569939,80-100,True,0.9948036090038999,0.12133168429136276,0.33230128277241383,0.3632282018661499,0.36512553691864014,0.00519653287430156,0.12133169174194336,0.00024435400223887793,0.9266720414161682,0.992637574672699,9,10,11,0,37,13,0,13,4
640103,80-100,True,0.9280833639922969,0.16656601428985596,0.25211447608860404,0.6131625175476074,0.660676121711731,0.07191677705311106,0.16656601428985596,0.07524727718890234,0.7981439828872681,0.9849991798400879,8,7,9,0,27,9,0,9,4
198807,80-100,True,0.4702986728119078,0.3056198060512543,0.4843032260146996,0.2967822253704071,0.6310505270957947,0.5297013831398798,0.3056198060512543,0.5446815875786285,0.9092584252357483,0.8974307179450989,14,16,15,0,47,25,0,16,3
1010059,80-100,False,1.0026211066116002,0.6704195737838745,1.68770156550995,0.39827942848205566,0.39723822474479675,-0.0026211636449921237,0.6704195737838745,2.4893790315783093e-06,0.6959556341171265,0.7752681970596313,16,21,21,0,39,12,8,16,3
1010700,80-100,True,0.9586972251340853,0.09242632240056992,0.16401045615875673,0.5402634739875793,0.5635392069816589,0.04130271419289015,0.09242631494998932,0.05963632395657936,0.8497864603996277,0.9954577684402466,10,13,14,0,31,11,3,11,3
705681,80-100,True,0.799642720541579,0.4512123465538025,0.6198745378519621,0.5820672512054443,0.7279091477394104,0.20035731734191942,0.4512123465538025,0.09459048435602657,0.7288025617599487,0.8875688314437866,8,6,8,0,27,12,0,10,5
828588,80-100,True,0.9869259230452995,0.12157751619815826,0.3626150376096117,0.33089637756347656,0.3352798521518707,0.013073948269988388,0.12157752364873886,0.001298169941949423,0.9378632307052612,0.9925998449325562,10,8,9,0,33,8,8,8,8
881582,80-100,True,0.7906437951455687,0.2248547375202179,0.49812001916875254,0.35690194368362427,0.4514067471027374,0.2093561206209274,0.2248547226190567,0.15012665590384855,0.9110307097434998,0.97025465965271,10,10,11,0,49,15,0,13,7
172981,80-100,True,0.8457860819732108,0.24153877794742584,0.4488621127019464,0.455128937959671,0.538113534450531,0.1542139218017527,0.24153877794742584,0.10557590298450237,0.8672583699226379,0.9673862457275391,8,8,11,0,39,11,0,9,9
1049867,80-100,True,0.7148494953001302,0.35857531428337097,0.506129736361351,0.5064460039138794,0.7084652185440063,0.2851505842032949,0.35857531428337097,0.24093672203159533,0.8074681758880615,0.9153059720993042,6,6,8,0,19,7,0,7,4
1042158,80-100,True,0.4890620149215472,0.3647228181362152,0.5446259270775654,0.3275130093097687,0.6696758270263672,0.5109379896826238,0.3647228181362152,0.4681178144428576,0.8798563480377197,0.8749510049819946,12,8,9,0,32,14,0,12,6
1046569,80-100,False,1.054989035468909,0.4217742383480072,1.3859185905187577,0.32106301188468933,0.3043282926082611,-0.05498909652496607,0.4217742383480072,0.0015718710580940876,0.8595125079154968,0.9109132289886475,9,8,9,0,22,7,10,10,3
619805,80-100,True,0.9878860325459801,0.11135416477918625,0.21728018937466895,0.5062828063964844,0.5124911069869995,0.01211405400258664,0.11135416477918625,0.0030988226607472358,0.8656390309333801,0.9937809705734253,10,15,16,0,34,16,0,14,4
932495,80-100,True,0.9741627901250876,0.17216750979423523,0.22577213947156677,0.7428692579269409,0.7625719904899597,0.025837167852918445,0.17216750979423523,0.012927003379113788,0.709251880645752,0.9849851131439209,18,16,18,0,48,21,0,19,5
273449,80-100,True,0.2917994857040694,0.43388229608535767,0.5360136012578475,0.23620040714740753,0.8094613552093506,0.7082004596422999,0.43388229608535767,0.6357894747566941,0.8779778480529785,0.7415590286254883,7,7,9,0,27,9,0,8,5
837476,80-100,True,0.8624808915736794,0.09549902379512787,0.3567220360162422,0.23089709877967834,0.26771271228790283,0.13751903965300116,0.09549903124570847,0.12938707059192012,0.9687832593917847,0.9947623014450073,10,7,8,0,28,10,0,8,4
987845,80-100,True,0.9475893119788324,0.2918531000614166,0.497534924860593,0.5558542013168335,0.5865982174873352,0.05241073398951463,0.2918531000614166,0.01097473515516778,0.8029239773750305,0.9569382667541504,16,12,13,0,58,16,0,14,3
361620,80-100,True,0.9416695660524852,0.249333918094635,0.34044926034077966,0.6896480321884155,0.7323673367500305,0.05833053199031856,0.249333918094635,0.028518184801086477,0.7311091423034668,0.9680038094520569,9,8,8,0,28,9,0,7,3
594105,80-100,True,0.8631987385521332,0.29295167326927185,0.3788747952859625,0.6674382090568542,0.7732149958610535,0.1368013025337846,0.29295167326927185,0.11533662426391122,0.7343528866767883,0.9514954090118408,9,6,8,0,39,10,0,8,4
665972,80-100,True,0.9164280897435367,0.2503722310066223,0.434459850812821,0.5281227827072144,0.5762839317321777,0.08357190219654755,0.2503722608089447,0.03568126818664896,0.829200029373169,0.9674971103668213,9,10,11,0,31,15,0,14,5
63548,80-100,True,0.9620723050945468,0.31837838888168335,0.38293915439666276,0.7998738884925842,0.8314072489738464,0.037927748867168806,0.31837838888168335,0.00971446643118734,0.6294185519218445,0.9488204717636108,11,9,11,0,35,11,0,11,1
617246,80-100,True,0.6309265801859163,0.3425416350364685,0.5778796847989631,0.37398549914360046,0.5927559733390808,0.36907342553097106,0.3425416350364685,0.2897208071724948,0.8714001178741455,0.917402446269989,12,12,11,0,51,17,0,15,5
1083267,80-100,True,0.3163364336891037,0.3752139210700989,0.5047381706488339,0.23515921831130981,0.7433832883834839,0.6836635530066428,0.3752139210700989,0.6472223993302486,0.9019573926925659,0.80046147108078,10,9,9,0,41,13,0,10,10
626462,80-100,True,0.9881272692012052,0.37359222769737244,0.7265660437010215,0.5080841183662415,0.5141889452934265,0.011872765553911833,0.37359222769737244,0.0002668647980806904,0.8011397123336792,0.9301958680152893,9,6,6,0,32,12,0,9,4
1072506,80-100,True,0.9599952509710484,0.1440107673406601,0.16542859952034702,0.8357058763504028,0.8705312609672546,0.040004717564346225,0.1440107673406601,0.0552482448971543,0.640428364276886,0.9890240430831909,9,9,10,0,35,13,0,10,9
1097118,80-100,True,0.9785558709776923,0.11426763981580734,0.2099954382696422,0.5324747562408447,0.5441434383392334,0.021444125519541526,0.11426763981580734,0.010320329454525545,0.8517068028450012,0.993403434753418,12,11,12,0,34,10,8,10,8
337073,80-100,True,0.9398323462901673,0.16652148962020874,0.30985657900618707,0.5050797462463379,0.5374147295951843,0.06016767086196382,0.16652148962020874,0.036335557134468455,0.8585824966430664,0.9856124520301819,12,9,11,0,34,10,0,10,6
1098600,80-100,True,0.8083507717482638,0.24617353081703186,0.3632760834952191,0.5477777719497681,0.6776486039161682,0.19164923251213037,0.24617353081703186,0.217721872468995,0.8196690678596497,0.9612661004066467,11,10,12,0,40,13,0,10,6
1057251,80-100,True,0.7762501184455988,0.3537534773349762,0.6234806660003815,0.4404325485229492,0.5673848390579224,0.2237499803277717,0.3537534773349762,0.11409514162716139,0.8404388427734375,0.9293708205223083,10,7,7,0,31,10,0,8,6
1097448,80-100,True,0.9287895148466055,0.24761857092380524,0.325818001675424,0.7058711647987366,0.7599904537200928,0.07121049751317712,0.24761857092380524,0.04559032636939753,0.7202154994010925,0.9678781032562256,8,11,11,0,31,13,0,10,8
1097469,80-100,True,0.9631521966281891,0.18485206365585327,0.2869005107546825,0.6205658912658691,0.6443071961402893,0.03684790195419652,0.18485207855701447,0.016227561569016502,0.7903639078140259,0.982633113861084,16,17,17,0,56,21,0,18,8
1102088,80-100,True,0.9676288414843127,0.11106013506650925,0.15925155958449777,0.6748127937316895,0.6973880529403687,0.03237114104858081,0.11106013506650925,0.03967943144025898,0.7661466598510742,0.9935780763626099,9,9,10,0,31,13,0,10,3
160885,80-100,True,0.3624895008615235,0.39089012145996094,0.5585953074752187,0.25366050004959106,0.699773371219635,0.637510546358423,0.39089009165763855,0.5656908373218759,0.8914307355880737,0.824094295501709,9,10,11,0,31,12,0,9,6
920885,80-100,True,0.17517964213395945,0.35948073863983154,0.4949913921470662,0.12722182273864746,0.7262363433837891,0.8248202602302324,0.35948073863983154,0.7352160541328812,0.927294135093689,0.7559776902198792,12,11,12,0,42,12,0,9,9
1056405,80-100,True,0.7162667989492446,0.3996402621269226,0.6668015548495813,0.4292867183685303,0.5993391275405884,0.2837331369783456,0.3996402323246002,0.1533043563887223,0.8280003070831299,0.9056849479675293,10,8,10,0,36,9,0,8,3
231877,80-100,True,0.6775968765913396,0.3575664162635803,0.5230006846376082,0.46326112747192383,0.6836825013160706,0.32240313612434324,0.3575664162635803,0.2753671673094812,0.8287677764892578,0.9117804765701294,11,14,15,0,34,15,0,11,7
674702,80-100,True,0.7764871087272489,0.2982967495918274,0.45269602850241875,0.5116536617279053,0.6589338779449463,0.22351298420104593,0.2982967495918274,0.19599709347263106,0.8246148228645325,0.9446638822555542,10,9,9,0,35,13,0,10,11
775138,80-100,True,0.7790975652058812,0.21782346069812775,0.3373260408054961,0.5030910968780518,0.6457356810569763,0.220902404307806,0.21782346069812775,0.3001344091339436,0.8497262001037598,0.9661027789115906,11,9,10,0,32,13,0,11,6
503401,80-100,True,0.9187094414475869,0.3226310610771179,0.4048638100276455,0.7321084141731262,0.7968878746032715,0.08129066942768476,0.3226310610771179,0.038752344258226046,0.6799632906913757,0.9458563327789307,11,8,9,0,43,9,0,8,2
988653,80-100,True,0.9391909787606487,0.2694016396999359,0.44092127750351195,0.5738430023193359,0.6109971404075623,0.06080898899098037,0.2694016396999359,0.018665239969736125,0.799063503742218,0.9630211591720581,16,16,18,0,54,18,0,18,5
1029772,80-100,True,0.9796390733630256,0.1319901943206787,0.14456363017231308,0.8944348692893982,0.91302490234375,0.02036089866242234,0.1319901943206787,0.019451193878440076,0.5912824869155884,0.9911165237426758,11,11,13,0,32,11,0,11,4
1083108,80-100,True,0.31352996712978165,0.4360535442829132,0.5879768604842668,0.23251910507678986,0.7416168451309204,0.6864699827491922,0.4360535442829132,0.5768242197326175,0.8778961300849915,0.7753385305404663,9,7,6,0,37,13,0,11,4
372070,80-100,True,0.8146836490810353,0.30582311749458313,0.4230098990794196,0.5889911651611328,0.7229691743850708,0.18531646024319237,0.30582311749458313,0.16101946393172661,0.7797808647155762,0.9442610144615173,9,7,10,0,36,11,0,9,9
877845,80-100,True,0.9746877397441736,0.21806329488754272,0.3323933150915242,0.6394340991973877,0.6560399532318115,0.025312295726741933,0.21806329488754272,0.005765851649009668,0.7717862725257874,0.9760863184928894,9,10,10,0,34,13,0,11,5
474659,80-100,True,0.9755282460057251,0.1498246043920517,0.2253015229030865,0.6487223505973816,0.6649959683418274,0.024471787530756288,0.1498246043920517,0.011660248975574383,0.7783560156822205,0.9886439442634583,14,16,18,0,44,18,0,18,2
1095633,80-100,True,0.9949061660439822,0.17586266994476318,0.2419200929341567,0.7232423424720764,0.7269452810287476,0.005093713589467973,0.17586266994476318,0.0004431694744638781,0.7229964137077332,0.9845293760299683,11,10,11,0,32,16,0,16,3
971233,80-100,True,0.9806420026898932,0.15257778763771057,0.29398303215055915,0.508955180644989,0.5190020203590393,0.019358092416670962,0.15257778763771057,0.004317117580568519,0.8588423728942871,0.9883095622062683,11,8,10,0,36,15,0,15,5
995141,80-100,True,0.9529174246805622,0.2390623241662979,0.34533492224533524,0.6596687436103821,0.6922622323036194,0.04708261376264833,0.2390623241662979,0.018249036113947015,0.7538431882858276,0.9708935022354126,11,10,11,0,26,9,2,9,2
1089498,80-100,True,0.8430317951945477,0.27751386165618896,0.6298970248613814,0.3714146912097931,0.440570205450058,0.1569681830245131,0.27751386165618896,0.05846800560048604,0.8925186395645142,0.9591018557548523,12,11,10,0,45,14,0,12,5
937947,80-100,True,0.9001861232890653,0.16597948968410492,0.294584879687919,0.5071965456008911,0.5634351968765259,0.09981392043907698,0.16597948968410492,0.10298212137447194,0.8576013445854187,0.9846441745758057,12,10,12,0,49,18,0,18,3
438455,80-100,True,0.9428285357246751,0.3175024092197418,0.5328667270601954,0.5617733597755432,0.5958383083343506,0.05717145350060264,0.3175024092197418,0.011380111189065234,0.7918014526367188,0.9490158557891846,8,7,8,0,32,12,0,12,5
1022769,80-100,True,0.606685867092294,0.2718373239040375,0.5870404850079195,0.2809343934059143,0.4630640149116516,0.393314110775802,0.2718373239040375,0.3098179382355063,0.9235901236534119,0.9464666843414307,15,15,14,0,58,17,0,14,7
842223,80-100,True,0.9897792910069211,0.12417477369308472,0.15903259832860467,0.7728328704833984,0.7808133363723755,0.010220813343954577,0.12417477369308472,0.004113517788839061,0.6936551332473755,0.9922585487365723,8,6,8,0,28,11,0,11,4
666792,80-100,True,0.4799823738365166,0.3811470568180084,0.5788415522674123,0.316051721572876,0.6584652662277222,0.5200175771737043,0.3811470568180084,0.44662106773259624,0.877419114112854,0.8687399625778198,16,16,16,0,56,20,0,18,6
801907,80-100,False,1.0124332506647433,0.30476412177085876,0.3919502645438389,0.7872257232666016,0.7775581479072571,-0.012433280213663024,0.30476412177085876,0.0010052860047451428,0.6436973214149475,0.9535127282142639,10,12,13,0,42,13,3,13,3
1049926,80-100,True,0.8277422363446921,0.2631242573261261,0.46157604254644197,0.47185954451560974,0.570056140422821,0.17225785751867,0.2631242275238037,0.12224856023966602,0.8540571928024292,0.9605615139007568,8,13,13,0,29,16,0,12,8
282411,80-100,False,1.0000000695391094,3.5235792950061295e-08,8.221727247906664e-08,0.4285692572593689,0.4285692274570465,0.0,0.0,1.0,0.9081642031669617,1.0,8,7,7,0,25,8,3,8,3
660957,80-100,True,0.0973730360627421,0.30233076214790344,0.41172213636056676,0.07150177657604218,0.7343077659606934,0.9026269874186528,0.30233076214790344,0.827772414695715,0.9517418146133423,0.7346421480178833,11,10,10,0,29,13,0,11,4
788484,80-100,True,0.9652182781310531,0.20452576875686646,0.4857027334039965,0.4064461588859558,0.4210924804210663,0.03478171617897239,0.20452576875686646,0.005102103800077473,0.8964853882789612,0.978977382183075,6,5,6,0,22,7,3,7,3
866251,80-100,True,0.9743656279489893,0.14314885437488556,0.2527175159751311,0.5519179105758667,0.5664381980895996,0.025634417714857142,0.14314883947372437,0.010184326568999591,0.8374475836753845,0.9896488785743713,11,11,11,0,40,15,0,13,7
907046,80-100,True,0.9132773890825769,0.2077210694551468,0.5516202606686063,0.3439086079597473,0.3765653371810913,0.08672236277883434,0.2077210694551468,0.02411997901601881,0.9192894697189331,0.9778927564620972,11,8,9,0,40,14,0,13,5
574730,80-100,True,0.6136617633829133,0.2601623833179474,0.5553970583339493,0.28745508193969727,0.4684259295463562,0.3863382192372296,0.2601623833179474,0.3260862807090483,0.9248426556587219,0.9497826099395752,11,7,7,0,42,15,0,12,3
995825,80-100,True,0.9900295707071284,0.25094297528266907,0.5653015418567251,0.43948397040367126,0.4439099431037903,0.00997033985443058,0.25094297528266907,0.00031084469999420605,0.8719409108161926,0.9685040712356567,11,9,10,0,36,8,3,8,3
988754,80-100,True,1.0,1.3521102459890244e-08,2.3809299335198556e-08,0.5678916573524475,0.5678916573524475,0.0,0.0,1.0,0.8387495279312134,1.0,11,10,10,0,37,11,7,11,7
572978,80-100,True,0.9100573972207627,0.20328733325004578,0.3694048324222544,0.5008140802383423,0.5503104329109192,0.08994247725473632,0.20328734815120697,0.05596430010387399,0.8539297580718994,0.9781122803688049,11,9,13,0,41,13,0,11,12
933946,80-100,True,0.9603515663768074,0.14297522604465485,0.2705279912820567,0.5075500011444092,0.5285043716430664,0.03964836260357363,0.14297522604465485,0.021027954597985454,0.8609756231307983,0.9895595908164978,11,8,10,0,29,11,0,11,4
1007696,80-100,True,0.9268203642819961,0.11929884552955627,0.2256570060630477,0.48998522758483887,0.5286733508110046,0.07317966480968754,0.11929883807897568,0.09516013413809743,0.8728412389755249,0.9921355247497559,27,21,21,0,89,27,4,21,14
939866,80-100,True,0.9042538844777033,0.1714853048324585,0.4252009012567414,0.3646893799304962,0.40330418944358826,0.09574617856883724,0.1714852899312973,0.048258612308538895,0.9187972545623779,0.9845508933067322,8,8,9,0,36,15,0,9,4
906692,80-100,True,0.8355514042882175,0.437090128660202,0.6243778491468969,0.5849202871322632,0.7000410556793213,0.1644485392493128,0.437090128660202,0.0648690833196337,0.7334102392196655,0.8978497982025146,10,11,11,0,30,14,0,11,7
842596,80-100,True,0.9850071600882896,0.11047765612602234,0.1361715303250762,0.7991485595703125,0.8113124370574951,0.014992924455261326,0.11047766357660294,0.0119774587125423,0.6745782494544983,0.9938233494758606,11,8,10,0,37,11,0,11,4
969750,80-100,True,0.948376695436706,0.23212917149066925,0.3809435227594049,0.5778964161872864,0.609353244304657,0.051623394161219596,0.23212917149066925,0.018032996262829504,0.806075930595398,0.9725632667541504,8,8,10,0,27,10,0,10,3
1009023,80-100,True,0.9661045779362296,0.16304922103881836,0.219380372459509,0.7180341482162476,0.7432261109352112,0.03389538184208161,0.16304922103881836,0.02331523706647698,0.7289210557937622,0.986390233039856,13,11,11,0,50,13,0,8,10
