qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin,delta_over_axis,z_delta,min_cos,is_outlier,outlier_reason
808716,40-60,True,0.05853942941294611,0.43022191524505615,0.5972982610225109,0.042164772748947144,0.72027987241745,0.9414606107877567,0.43022191524505615,0.7130066312657489,0.9065656065940857,0.6775345802307129,8,8,6,0,33,14,0,3,17,0.5972982610225109,0.8358092765304134,0.6775345802307129,False,
1083535,40-60,True,0.10054792055467637,0.19938774406909943,0.35949026674789286,0.05576791614294052,0.5546401739120483,0.8994519194831028,0.19938774406909943,0.8622609724569015,0.9785672426223755,0.8556855916976929,10,10,12,0,29,12,0,7,17,0.35949026674789286,-0.665459458779332,0.8556855916976929,False,
988119,40-60,True,0.41806393129184316,0.4155143201351166,0.6036828761564597,0.28775298595428467,0.6882990002632141,0.5819359954838133,0.4155143201351166,0.481663985250544,0.8722730278968811,0.8334554433822632,9,11,9,0,33,14,0,5,17,0.6036828761564597,0.8761149992914152,0.8334554433822632,False,
1097119,40-60,True,0.28663598091628656,0.2702031433582306,0.5641506118491975,0.13728593289852142,0.4789556860923767,0.7133640227309753,0.2702031433582306,0.6152278234438011,0.9540715217590332,0.9051260948181152,10,6,9,0,35,8,0,6,14,0.5641506118491975,0.6265499978223769,0.9051260948181152,False,
209651,40-60,True,0.2114864663089328,0.467037171125412,0.5558011924818342,0.1777110993862152,0.8402953743934631,0.7885135068402191,0.467037171125412,0.6680720242626442,0.8751475811004639,0.6714292168617249,9,7,9,0,30,9,0,4,11,0.5558011924818342,0.5738405744388336,0.6714292168617249,False,
455853,40-60,True,0.6861768940246696,0.29191887378692627,0.48765306038037753,0.41075921058654785,0.5986199975013733,0.3138230467778318,0.29191887378692627,0.2928566452102519,0.8730301260948181,0.9397459030151367,8,8,8,0,37,11,0,6,19,0.48765306038037753,0.1436251798481436,0.8730301260948181,False,
1010607,40-60,True,0.4866825225176032,0.2686062157154083,0.5915215322937107,0.22099947929382324,0.45409372448921204,0.5133174981041229,0.2686062157154083,0.42956973802144904,0.9395051002502441,0.9367589950561523,19,13,14,0,86,17,0,9,36,0.5915215322937107,0.7993411070756113,0.9367589950561523,False,
826518,40-60,True,0.3459113127488536,0.2993614375591278,0.5592505669380808,0.1851629912853241,0.5352903604507446,0.6540886390451799,0.2993614375591278,0.5776882027332632,0.9380487203598022,0.8938968181610107,8,6,9,0,42,12,0,7,19,0.5592505669380808,0.5956162848952241,0.8938968181610107,False,
231109,40-60,True,0.9685936850684224,0.1334337741136551,0.1769298109450925,0.7304767370223999,0.7541621923446655,0.0314063184458124,0.1334337741136551,0.03054630558335758,0.7242996692657471,0.9908171892166138,13,12,14,0,45,14,0,11,10,0.1769298109450925,-1.8179535346687448,0.7242996692657471,False,
342115,40-60,True,0.4595386848577222,0.3633340895175934,0.5369836746673605,0.3109332323074341,0.676620364189148,0.5404612710537038,0.3633340895175934,0.503227609818196,0.8856544494628906,0.867130696773529,9,8,10,0,34,13,0,7,12,0.5369836746673605,0.455046623641786,0.867130696773529,False,
1101902,40-60,True,0.10275604580153236,0.3667885661125183,0.45446237776053233,0.08293259143829346,0.8070823550224304,0.8972440092877486,0.3667885661125183,0.7958288142453513,0.929294228553772,0.6705366373062134,10,9,12,0,37,12,0,7,15,0.45446237776053233,-0.06590576663139808,0.6705366373062134,False,
837181,40-60,True,0.8452461503610216,0.3219752907752991,0.38204817067532054,0.7123404741287231,0.8427609801292419,0.1547538123684956,0.3219752907752991,0.14094999255159812,0.6944515705108643,0.9396612644195557,12,8,8,0,38,11,0,3,18,0.38204817067532054,-0.5230526570077288,0.6944515705108643,False,
657974,40-60,True,0.42568931796549264,0.46413958072662354,0.5892272618268412,0.33531928062438965,0.7877089381217957,0.5743106855637219,0.46413955092430115,0.48718211579564763,0.836067795753479,0.7899590730667114,11,9,15,0,44,12,0,5,29,0.5892272618268412,0.7848575043154858,0.7899590730667114,False,
1005653,40-60,True,0.24391154649238692,0.423235684633255,0.6776872790689087,0.1523299515247345,0.6245294809341431,0.7560884179924129,0.423235684633255,0.5545185855284378,0.898833692073822,0.798949658870697,9,9,10,0,34,14,0,6,19,0.6776872790689087,1.3433007081092085,0.798949658870697,False,
1030230,40-60,True,0.9102528504418109,0.16966265439987183,0.47842965682959293,0.3227975368499756,0.35462403297424316,0.0897471662979635,0.16966265439987183,0.03399271719167507,0.9335082173347473,0.9851008653640747,12,10,9,0,35,9,0,5,9,0.47842965682959293,0.08539834257896552,0.9335082173347473,False,
1018359,40-60,True,0.7459242715442297,0.3170696794986725,0.4549747822407149,0.5198309421539307,0.6968950629234314,0.2540756589076504,0.3170696794986725,0.23772013612937593,0.8146213293075562,0.9340575933456421,10,10,9,0,27,12,0,5,12,0.4549747822407149,-0.06267098544467976,0.8146213293075562,False,
612846,40-60,True,0.7267393488318092,0.4110806882381439,0.43899741946631604,0.6805245280265808,0.9364079833030701,0.2732605884142686,0.4110806882381439,0.279259959242408,0.6839495897293091,0.8827682137489319,10,12,10,0,26,13,0,4,14,0.43899741946631604,-0.163535194316513,0.6839495897293091,False,
830531,40-60,True,0.7798157979935252,0.25824612379074097,0.455870294716303,0.4417581260204315,0.5664903521537781,0.22018424409068427,0.25824612379074097,0.1891585072892048,0.8690794110298157,0.9588754177093506,10,7,8,0,45,10,0,5,13,0.455870294716303,-0.05701766463946007,0.8690794110298157,False,
149670,40-60,True,0.6973885627706189,0.2769149839878082,0.7260962349776688,0.26596659421920776,0.3813750445842743,0.30261143117894906,0.2769149839878082,0.14798834343410217,0.926289975643158,0.954999566078186,7,8,8,0,34,13,0,6,17,0.7260962349776688,1.6489037734581617,0.926289975643158,False,
61836,40-60,True,0.39037941584929114,0.1511598527431488,0.42853932244290294,0.13769960403442383,0.35273274779319763,0.6096205240145124,0.1511598527431488,0.6692751331386155,0.9790948629379272,0.9654558300971985,11,9,10,0,34,11,0,5,12,0.42853932244290294,-0.2295565832945275,0.9654558300971985,False,
54531,40-60,True,0.7049504466610848,0.2727869749069214,0.5015006317777132,0.38345175981521606,0.5439414381980896,0.29504951537224766,0.2727869749069214,0.25713309041197574,0.8892760872840881,0.9499152302742004,10,10,11,0,41,16,0,7,16,0.5015006317777132,0.2310441333707182,0.8892760872840881,False,
1023363,40-60,True,0.4723686060823082,0.5097110271453857,0.6416959830416429,0.3752111494541168,0.7943185567855835,0.5276314185981701,0.5097110271453857,0.40337220914556704,0.7997056245803833,0.7822719216346741,7,8,11,0,31,11,0,6,17,0.6416959830416429,1.1160896438477785,0.7822719216346741,False,
21765,40-60,True,0.41467572173235523,0.3232375979423523,0.5356691870542958,0.25022679567337036,0.6034276485443115,0.5853242337579471,0.3232375979423523,0.5442088955304198,0.9164520502090454,0.8853833675384521,6,7,9,0,29,12,0,5,23,0.5356691870542958,0.4467483359308726,0.8853833675384521,False,
1073721,40-60,True,0.815996025139689,0.2546640932559967,0.4881239166576958,0.42572158575057983,0.5217201709747314,0.18400410434581527,0.2546641230583191,0.12441986339520883,0.8769536018371582,0.9629651308059692,9,11,8,0,36,13,2,6,17,0.4881239166576958,0.14659766952460887,0.8769536018371582,False,
1000864,40-60,True,0.9461387002579519,0.21623338758945465,0.308060776501105,0.6641117334365845,0.7019179463386536,0.0538613335969047,0.21623340249061584,0.0296621884520063,0.7560994029045105,0.9759069681167603,10,12,14,0,29,16,0,8,13,0.308060776501105,-0.9901309906003329,0.7560994029045105,False,
993883,40-60,True,0.2943805692076301,0.3988151550292969,0.7172372453093123,0.16368842124938965,0.5560435652732849,0.7056194375675454,0.3988151550292969,0.49183539042549707,0.9070764183998108,0.8435020446777344,18,13,15,0,73,19,0,7,27,0.7172372453093123,1.5929774609046095,0.8435020446777344,False,
1096493,40-60,False,,,,,,,,,0.8048923015594482,0.8048923015594482,9,9,13,0,36,0,36,8,16,,,0.8048923015594482,False,
994792,40-60,True,0.2992227741011653,0.15570923686027527,0.4160314069069208,0.11199094355106354,0.37427279353141785,0.7007773318732875,0.15570923686027527,0.7394012305237043,0.9816063046455383,0.9534814953804016,7,8,8,0,32,11,0,4,22,0.4160314069069208,-0.30851836334461563,0.9534814953804016,False,
911605,40-60,True,0.4556080689934219,0.28880712389945984,0.6649229302139951,0.19789189100265503,0.4343467652797699,0.5443919796937956,0.28880712389945984,0.401311528732506,0.9387146830558777,0.9303398132324219,8,9,12,0,28,12,0,6,13,0.6649229302139951,1.262720078677804,0.9303398132324219,False,
1012026,40-60,True,0.9241282823469081,0.22788935899734497,0.33074219368671837,0.6367467045783997,0.6890241503715515,0.07587160415088157,0.22788932919502258,0.04999283455463133,0.771310031414032,0.97266685962677,14,13,16,0,45,14,0,8,16,0.33074219368671837,-0.8469444564506152,0.771310031414032,False,
1033962,40-60,True,0.6930628278572181,0.22377316653728485,0.5578467046302878,0.2780134081840515,0.4011373817920685,0.30693722538025414,0.22377318143844604,0.2323869420003617,0.9363171458244324,0.9673830270767212,7,5,8,0,35,11,0,5,16,0.5578467046302878,0.5867537796720583,0.9363171458244324,False,
913374,40-60,True,0.9085510235045977,0.24414998292922974,0.3501355483795633,0.6335338354110718,0.6973013281822205,0.09144891291782811,0.24414998292922974,0.06385950535164397,0.7695128917694092,0.9681624174118042,10,9,10,0,39,14,0,6,12,0.3501355483795633,-0.7245152792400319,0.7695128917694092,False,
1004199,40-60,True,0.7953515150162139,0.29255977272987366,0.4365626901429534,0.5329998731613159,0.6701437830924988,0.20464853457915397,0.29255977272987366,0.18015803306931366,0.8151599764823914,0.9478001594543457,8,8,11,0,26,11,0,6,21,0.4365626901429534,-0.17890550608107553,0.8151599764823914,False,
1101279,40-60,True,0.34794673816547866,0.23423583805561066,0.5658487125383765,0.1440342515707016,0.41395488381385803,0.652053221636351,0.23423583805561066,0.570428347078916,0.9621938467025757,0.9361382722854614,11,11,17,0,44,17,0,11,39,0.5658487125383765,0.6372700136984142,0.9361382722854614,False,
1045567,40-60,True,0.3879652498837018,0.4676387310028076,0.6163041246313028,0.29437994956970215,0.7587791681289673,0.6120348733442574,0.4676387310028076,0.49652431728153756,0.8473272919654846,0.7828237414360046,9,8,10,0,31,10,0,5,12,0.6163041246313028,0.9557922439259122,0.7828237414360046,False,
277623,40-60,True,0.9442826705215621,0.21055316925048828,0.27777012418287444,0.7157778739929199,0.7580122947692871,0.05571734843224985,0.21055316925048828,0.0386791912482739,0.7216646671295166,0.9769418239593506,9,10,10,0,31,11,0,5,17,0.27777012418287444,-1.1813542059350701,0.7216646671295166,False,
994005,40-60,True,0.5842476651358322,0.35974186658859253,0.67942701098083,0.309346467256546,0.5294783115386963,0.4157522574137922,0.3597418963909149,0.27243143794859914,0.887445330619812,0.9110637903213501,12,12,13,0,40,11,2,9,14,0.67942701098083,1.3542835395954034,0.887445330619812,False,
571237,40-60,True,0.9918719783046201,0.3344690501689911,0.730503224214133,0.4541396498680115,0.45786115527153015,0.00812804614692124,0.3344690501689911,0.00012366402757846284,0.8409439325332642,0.9440582990646362,10,5,12,0,34,10,0,10,26,0.730503224214133,1.676724853139403,0.8409439325332642,False,
1032019,40-60,True,0.9120973170968886,0.2988446354866028,0.4822514759850022,0.565214216709137,0.6196863055229187,0.08790264468550342,0.2988446354866028,0.032156081549222226,0.7956123948097229,0.9538623094558716,11,11,10,0,35,10,2,5,8,0.4822514759850022,0.10952527585353873,0.7956123948097229,False,
877161,40-60,True,0.6294611589818094,0.2817515730857849,0.5303972014986983,0.33437520265579224,0.5312086343765259,0.37053888175058336,0.2817515432834625,0.32798019154518576,0.9044046998023987,0.9409363269805908,14,13,13,0,50,17,0,6,33,0.5303972014986983,0.41346658225490773,0.9044046998023987,False,
29097,40-60,True,0.9157435792303618,0.14658573269844055,0.2669010818749558,0.5029389262199402,0.549213707447052,0.08425635748834083,0.14658573269844055,0.09062503679997091,0.8627827167510986,0.9881857633590698,8,11,12,0,39,14,0,6,23,0.2669010818749558,-1.249969869800407,0.8627827167510986,False,
1092007,40-60,True,0.9021473759963275,0.27905547618865967,0.37771792338649607,0.666500449180603,0.7387933135032654,0.0978526066461984,0.27905547618865967,0.06289253643222614,0.7389526963233948,0.9584509134292603,12,5,8,0,41,11,0,7,10,0.37771792338649607,-0.5503892690114651,0.7389526963233948,False,
256783,40-60,True,0.8267601530945283,0.21944130957126617,0.4377407558884983,0.41445839405059814,0.5013042688369751,0.17323999428397271,0.21944130957126617,0.13541583475191,0.8900349140167236,0.9721516966819763,14,10,15,0,38,13,2,9,24,0.4377407558884983,-0.17146844208614698,0.8900349140167236,False,
1005500,40-60,True,0.40883773705552523,0.28578487038612366,0.6183644394757933,0.18894948065280914,0.4621625244617462,0.5911622830761744,0.28578487038612366,0.47752151939998777,0.9413126111030579,0.9218408465385437,9,6,9,0,32,10,0,5,17,0.6183644394757933,0.9687988977617641,0.9218408465385437,False,
1098609,40-60,True,0.41100379884945776,0.3350743055343628,0.48536706051487644,0.283737450838089,0.6903523802757263,0.5889962015652355,0.3350743055343628,0.5955672617676502,0.9036091566085815,0.8611947894096375,13,9,16,0,46,10,0,7,15,0.48536706051487644,0.12919378893772718,0.8611947894096375,False,
828036,40-60,True,0.36543383187036504,0.36323168873786926,0.7214430550447363,0.18398839235305786,0.5034793615341187,0.6345661329343567,0.36323168873786926,0.4361937787777902,0.9171054363250732,0.8829941749572754,10,10,11,0,34,14,0,7,17,0.7214430550447363,1.6195285055055824,0.8829941749572754,False,
1058885,40-60,True,0.05841702216849982,0.2569405734539032,0.3752166587496367,0.04000276327133179,0.6847792267799377,0.9415829564105015,0.2569405734539032,0.8629626304589235,0.966190755367279,0.7591224908828735,12,11,12,0,43,14,0,6,27,0.3752166587496367,-0.5661796145358317,0.7591224908828735,False,
1097461,40-60,True,0.10685728487346598,0.2481817901134491,0.3089485345900133,0.08583964407444,0.8033111095428467,0.8931425936619867,0.2481817752122879,0.8931323255656418,0.9655188322067261,0.7118203639984131,11,11,14,0,36,12,0,6,19,0.3089485345900133,-0.98452662281,0.7118203639984131,False,
1000574,40-60,True,0.9769041311142271,0.3782601058483124,0.9000769642437715,0.4105469584465027,0.42025306820869446,0.02309592393409062,0.3782601058483124,0.0006580268378586496,0.8441853523254395,0.928412675857544,13,13,14,0,50,15,12,9,26,0.9000769642437715,2.747234509522348,0.8441853523254395,False,
882141,40-60,True,0.38056410830169646,0.2110954225063324,0.6642822972342101,0.12093554437160492,0.31777969002723694,0.6194359470538005,0.2110954225063324,0.46510783485102736,0.9704066514968872,0.9583455324172974,10,10,11,0,36,11,11,7,27,0.6642822972342101,1.2586757980542984,0.9583455324172974,False,
1005678,40-60,True,0.7301412621306138,0.4487673342227936,0.7159449196067225,0.4576658606529236,0.6268182396888733,0.26985872723132587,0.4487673342227936,0.12439990318657523,0.7945749759674072,0.8849977254867554,11,11,14,0,40,13,0,7,17,0.7159449196067225,1.5848190801106696,0.7945749759674072,False,
1040353,40-60,True,0.8465589920934125,0.21605804562568665,0.4945466340627845,0.36984556913375854,0.43688103556632996,0.15344098941534903,0.21605804562568665,0.08781179448009202,0.9082666635513306,0.9744126796722412,9,8,9,0,31,11,0,5,11,0.4945466340627845,0.18714392981918362,0.9082666635513306,False,
660999,40-60,True,0.19676379355903995,0.24576956033706665,0.3871931459786213,0.12489516288042068,0.6347466707229614,0.8032361842899942,0.24576956033706665,0.8114486053532908,0.9619994163513184,0.8398244976997375,9,8,9,0,26,12,0,6,12,0.3871931459786213,-0.49057271204058595,0.8398244976997375,False,
1051352,40-60,True,0.7542379493636476,0.33073583245277405,0.4794536994730991,0.5202869772911072,0.6898180842399597,0.24576198286423828,0.33073583245277405,0.20807503927146476,0.8099576234817505,0.9309365749359131,9,8,8,0,40,13,0,7,14,0.4794536994730991,0.09186306723639007,0.8099576234817505,False,
155234,40-60,True,0.09703965270009822,0.20226281881332397,0.28280555129094503,0.06940285861492157,0.7152010202407837,0.9029603032293158,0.20226281881332397,0.9106695815047297,0.9771366119384766,0.77101731300354,8,8,12,0,29,9,0,4,21,0.28280555129094503,-1.1495658326748008,0.77101731300354,False,
926019,40-60,True,0.7546731985483889,0.3436431288719177,0.5055136864291265,0.5130192637443542,0.6797899603843689,0.24532669159682535,0.3436431288719177,0.19062270307249274,0.8093602657318115,0.9270485043525696,13,12,14,0,42,18,0,11,18,0.5055136864291265,0.256378325770907,0.8093602657318115,False,
1097885,40-60,True,0.705401658519712,0.3178218901157379,0.48537339450302275,0.4618961215019226,0.6547987461090088,0.29459843349949205,0.3178219199180603,0.2692146212060752,0.8428206443786621,0.9308888912200928,10,12,13,0,31,15,0,6,23,0.48537339450302275,0.12923377505511102,0.8428206443786621,False,
1077844,40-60,True,0.7503203496638523,0.21546266973018646,0.5035966023838016,0.3210228681564331,0.4278477430343628,0.24967973937293145,0.21546266973018646,0.19730988660251447,0.9252601861953735,0.9710822105407715,10,8,11,0,36,15,0,8,22,0.5035966023838016,0.24427588006050768,0.9252601861953735,False,
986316,40-60,True,0.31455423093180745,0.5885595679283142,0.7991383664528777,0.23166689276695251,0.7364926934242249,0.6854458007090298,0.5885595679283142,0.4238644588083098,0.799964189529419,0.6993743181228638,9,10,9,0,25,13,0,5,19,0.7991383664528777,2.1100147158324773,0.6993743181228638,False,
75335,40-60,True,0.9245042364377918,0.21143148839473724,0.3271426907424862,0.597504734992981,0.6462974548339844,0.0754958278930057,0.21143148839473724,0.05056345823118047,0.7991424798965454,0.9764580726623535,11,11,13,0,29,9,7,6,15,0.3271426907424862,-0.8696679197610659,0.7991424798965454,False,
1069474,40-60,True,0.9674288829953137,0.34795382618904114,0.5199209639852987,0.6474456787109375,0.6692436933517456,0.03257111042560324,0.34795382618904114,0.003909225561519625,0.7298711538314819,0.939226508140564,9,8,8,0,27,8,3,3,9,0.5199209639852987,0.34733067336538687,0.7298711538314819,False,
71238,40-60,True,0.2845968094174145,0.25788527727127075,0.4146924448490624,0.1769825518131256,0.6218711733818054,0.7154032244640536,0.25788527727127075,0.7484981544063171,0.951086163520813,0.8677846789360046,11,9,14,0,36,15,0,5,29,0.4146924448490624,-0.3169711568739513,0.8677846789360046,False,
975688,40-60,True,0.6792223920732037,0.431209534406662,0.5360676418559834,0.5463623404502869,0.8043938875198364,0.3207775895201124,0.4312095046043396,0.2636612912033167,0.7577732801437378,0.8737390637397766,13,11,12,0,37,13,0,8,19,0.5360676418559834,0.4492637590899315,0.7577732801437378,False,
422893,40-60,True,0.591097886184743,0.30807995796203613,0.682301476001388,0.2668987512588501,0.4515305459499359,0.40890206973410015,0.30807995796203613,0.26425061617273704,0.9169259667396545,0.9354988932609558,9,10,12,0,27,11,0,7,23,0.682301476001388,1.3724298785326972,0.9169259667396545,False,
1097796,40-60,True,0.6761395170316207,0.45492804050445557,0.6762416741495048,0.45485931634902954,0.6727299690246582,0.32386045526605434,0.45492804050445557,0.18656661878312908,0.7930717468261719,0.8727864027023315,11,11,14,0,39,13,0,7,15,0.6762416741495048,1.3341746840841082,0.7930717468261719,False,
59190,40-60,True,0.860197132350784,0.28417280316352844,0.5013195362970891,0.48760244250297546,0.5668496489524841,0.13980278778963537,0.28417280316352844,0.07215656547603422,0.8407449126243591,0.9564829468727112,10,12,10,0,39,12,0,6,19,0.5013195362970891,0.22990088760223137,0.8407449126243591,False,
89418,40-60,True,0.20478555352768957,0.28976526856422424,0.34709883630976807,0.1709592044353485,0.8348206281661987,0.7952145269562376,0.28976526856422424,0.8399699734841009,0.9434045553207397,0.7376620769500732,9,9,10,0,30,10,0,5,17,0.34709883630976807,-0.7436858748393401,0.7376620769500732,False,
18101,40-60,True,0.5155575705939759,0.3185111880302429,0.563957224476357,0.29117608070373535,0.5647789835929871,0.4844424020329189,0.3185111880302429,0.4245898121223328,0.9068836569786072,0.9118461608886719,8,10,12,0,36,11,5,8,23,0.563957224476357,0.625329154017127,0.9068836569786072,False,
997713,40-60,True,0.6698133939322094,0.29717788100242615,0.4621119232291709,0.4307478666305542,0.6430863738059998,0.3301866845997492,0.29717791080474854,0.3379823622910382,0.8630707263946533,0.9332988858222961,13,9,12,0,45,16,0,11,26,0.4621119232291709,-0.017614608521146463,0.8630707263946533,False,
994478,40-60,True,0.26080387139264594,0.32912856340408325,0.42072007878779444,0.20402640104293823,0.78229820728302,0.7391960026086204,0.32912856340408325,0.7553201107666845,0.9250237941741943,0.7786380648612976,16,15,17,0,53,16,0,7,37,0.42072007878779444,-0.2789190366846674,0.7786380648612976,False,
845892,40-60,True,0.43823813543865286,0.3420555293560028,0.8413878236441861,0.1781601458787918,0.4065372943878174,0.5617618170136578,0.3420555293560028,0.30832765347638247,0.9256285429000854,0.9154209494590759,14,9,13,0,55,16,0,8,23,0.8413878236441861,2.3767332059260986,0.9154209494590759,False,
903235,40-60,True,0.30342702486297607,0.3041180968284607,0.4790536693556893,0.19262486696243286,0.6348309516906738,0.6965730352990209,0.3041180968284607,0.6788997008732858,0.935204029083252,0.8559829592704773,10,15,18,0,36,17,0,9,29,0.4790536693556893,0.08933769919617142,0.8559829592704773,False,
1094081,40-60,True,0.28908601593163874,0.3665471374988556,0.5769616082305167,0.18365806341171265,0.6353059411048889,0.7109140158189167,0.3665471374988556,0.6028971790927432,0.9159564971923828,0.8308287262916565,9,12,11,0,31,14,0,6,17,0.5769616082305167,0.7074251105119489,0.8308287262916565,False,
403095,40-60,True,0.4271412590892068,0.2929958403110504,0.7253443783464809,0.1725395768880844,0.4039403200149536,0.5728586948461388,0.2929958403110504,0.38413938747927767,0.9421918392181396,0.9303036332130432,13,13,9,0,42,17,0,4,21,0.7253443783464809,1.6441573440654882,0.9303036332130432,False,
815243,40-60,True,0.9393092938197506,0.23094600439071655,0.3028096376875582,0.7163897752761841,0.7626771926879883,0.06069075649101493,0.23094600439071655,0.03861905217450845,0.7167249321937561,0.9722607135772705,8,7,9,0,32,10,0,5,8,0.3028096376875582,-1.0232811399449582,0.7167249321937561,False,
1013965,40-60,True,0.7270742084353725,0.27985310554504395,0.4392633569039456,0.4632163643836975,0.6370964050292969,0.27292581701594726,0.27985310554504395,0.2785233502604483,0.8535565137863159,0.9457241296768188,10,10,11,0,31,10,0,4,14,0.4392633569039456,-0.16185634595870477,0.8535565137863159,False,
183723,40-60,True,0.3968288111895891,0.4320594072341919,0.5760039985514257,0.2976604700088501,0.750097930431366,0.603171114007641,0.4320594072341919,0.523026803394891,0.8623615503311157,0.8043127059936523,14,12,15,0,59,15,0,8,37,0.5760039985514257,0.7013797734902291,0.8043127059936523,False,
749399,40-60,True,0.8964564718949243,0.2135796695947647,0.42465739341238207,0.45086905360221863,0.5029458403587341,0.10354370730462481,0.2135796695947647,0.056116274076214556,0.875550389289856,0.9758358001708984,8,8,10,0,28,8,0,5,12,0.42465739341238207,-0.2540629868912138,0.875550389289856,False,
1002584,40-60,True,0.17446522943325243,0.21578878164291382,0.42750176091907066,0.0880642905831337,0.5047670006752014,0.8255346474721689,0.21578878164291382,0.7885397655101057,0.9728400707244873,0.8898970484733582,7,9,10,0,32,14,0,8,17,0.42750176091907066,-0.23610665189689317,0.8898970484733582,False,
985431,40-60,True,0.7485330753739255,0.4602592885494232,0.6918341494451877,0.49797961115837097,0.6652740240097046,0.2514669035556238,0.4602592885494232,0.11669877875547052,0.770088791847229,0.8800869584083557,11,11,12,0,31,9,3,6,14,0.6918341494451877,1.4326091195575708,0.770088791847229,False,
272605,40-60,True,0.849126831931906,0.3267223536968231,0.5290998107815992,0.5243409872055054,0.6175060868263245,0.15087312851208065,0.3267223536968231,0.07519652094317286,0.8091596364974976,0.942286491394043,8,6,7,0,30,9,0,5,7,0.5290998107815992,0.4052762263040781,0.8091596364974976,False,
599720,40-60,True,0.7917305077329253,0.3366193175315857,0.5092138967322832,0.523378849029541,0.6610568165779114,0.2082694885057487,0.3366193175315857,0.1433094239562719,0.806381106376648,0.9338662624359131,17,15,16,0,69,20,0,10,34,0.5092138967322832,0.27973754907685394,0.806381106376648,False,
961048,40-60,True,0.06817181911370288,0.18804416060447693,0.5062950726263749,0.025319844484329224,0.3714121878147125,0.9318282277616299,0.18804416060447693,0.7720736937621757,0.9819992780685425,0.9224298000335693,10,10,9,0,45,15,0,5,30,0.5062950726263749,0.2613111736833991,0.9224298000335693,False,
917015,40-60,True,0.11762883787765747,0.30782070755958557,0.7086533694460694,0.05109492689371109,0.4343741536140442,0.8823711148222555,0.30782070755958557,0.6078997908468902,0.9513180255889893,0.8791717886924744,10,7,8,0,36,14,0,7,17,0.7086533694460694,1.5387879266100424,0.8791717886924744,False,
1000000,40-60,True,0.918525563530393,0.24038049578666687,0.33223140529863154,0.6645838618278503,0.7235333323478699,0.08147435693075619,0.24038049578666687,0.056727981057963395,0.7502727508544922,0.9693711996078491,6,8,9,0,28,10,0,6,13,0.33223140529863154,-0.8375431457838102,0.7502727508544922,False,
1007473,40-60,True,0.6788216926183933,0.3019825220108032,0.5091780521096256,0.40259450674057007,0.5930784344673157,0.3211782704058622,0.3019825220108032,0.28463136128617506,0.8733621835708618,0.9362611770629883,18,19,20,0,68,19,0,10,28,0.5091780521096256,0.2795112639534755,0.8733621835708618,False,
1007606,40-60,True,0.8534176852825404,0.2847278416156769,0.42680551614294165,0.5693266987800598,0.6671137809753418,0.1465822545769161,0.2847278416156769,0.10550653807230359,0.7973986864089966,0.9546838998794556,10,9,10,0,36,12,0,6,10,0.42680551614294165,-0.2405020067196506,0.7973986864089966,False,
565915,40-60,True,0.7180540308147615,0.2616265118122101,0.43886184348587115,0.42806631326675415,0.5961477756500244,0.2819459182412183,0.2616265118122101,0.2921553095970302,0.8741553425788879,0.9516501426696777,11,9,12,0,40,15,0,9,21,0.43886184348587115,-0.16439107799410643,0.8741553425788879,False,
1011381,40-60,True,0.8369089056540286,0.23852266371250153,0.4304677605234934,0.46373215317726135,0.5541011095046997,0.16309119201502753,0.23852264881134033,0.12552421741334652,0.8640298843383789,0.9674702882766724,16,10,16,0,58,18,0,11,33,0.4304677605234934,-0.2173824601865047,0.8640298843383789,False,
393696,40-60,True,0.9087217793652973,0.22177216410636902,0.35211182233773247,0.5723443031311035,0.6298344731330872,0.09127806114092994,0.22177216410636902,0.06296893436992601,0.8116195201873779,0.9737561345100403,13,14,17,0,54,19,0,9,33,0.35211182233773247,-0.7120391708785103,0.8116195201873779,False,
540456,40-60,True,0.9136379299069352,0.33011436462402344,0.39284051982803436,0.767754316329956,0.8403266668319702,0.086362080378067,0.33011436462402344,0.04610162492975156,0.6507890224456787,0.9428789615631104,8,12,11,0,25,14,0,5,11,0.39284051982803436,-0.4549211527959497,0.6507890224456787,False,
995805,40-60,True,0.2285682659995191,0.40345320105552673,0.5894893515063039,0.15643471479415894,0.684411346912384,0.7714317707680532,0.40345320105552673,0.6313430839121172,0.9063768982887268,0.7792331576347351,9,12,9,0,41,16,1,6,14,0.5894893515063039,0.786512061988473,0.7792331576347351,False,
294518,40-60,True,0.32107724158635126,0.3539065420627594,0.4204039301923426,0.2702908515930176,0.841825008392334,0.6789228191131367,0.3539065420627594,0.7228379466708481,0.9008466005325317,0.7740495800971985,10,8,8,0,25,10,0,6,12,0.4204039301923426,-0.280914865308981,0.7740495800971985,False,
1017498,40-60,True,0.32959237206906417,0.5285632014274597,0.5895708191850918,0.29548680782318115,0.8965219855308533,0.6704075933078606,0.5285632014274597,0.5638942989918915,0.8166543245315552,0.6796888113021851,10,12,11,0,34,12,0,6,15,0.5895708191850918,0.7870263629457458,0.6796888113021851,False,
